platform,meme_template,search_query,post_id,author_handle,author_display,caption,alt_text,image_url,likes,reposts,replies,created_at,indexed_at,post_url,collection_timestamp
bluesky,this is fine,this is fine meme,at://did:plc:t4sypt6kniigwjewyooim73q/app.bsky.feed.post/3m6ftajczm625,paizo.com,Paizo,"The Runelords are back in town. This is fine. Right? 

Check out the Revenge of the Runelords Adventure Path, first two installments available now! 

buff.ly/xtej0iI","The image is a take on the ""This is fine"" meme. In the flames are various adversaries from the Revenge of the Runelords Adventure Path. In place of the usual dog is Ezren, the Pathfinder iconic human wizard, sitting in the chair with a text bubble above him with the text, ""This is Fine."" In the top left corner of the image is the ""Pathfinder"" logo.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:t4sypt6kniigwjewyooim73q/bafkreif4wcrbcqtzyc7xllgzbfg4rcx5vsy25mldjbrxjuyuiye6bxgfem@jpeg,136,22,4,2025-11-24T22:01:08.916Z,2025-11-24T22:01:09.630Z,https://bsky.app/profile/paizo.com/post/3m6ftajczm625,2025-12-20 19:28:42
bluesky,this is fine,this is fine meme,at://did:plc:htqlqkynhupi6fw4c7x26qti/app.bsky.feed.post/3m7auivq7ck2u,peoplesfabric.com,The People's Fabric,feels like most everything is like this now,"The ""this is fine"" meme dog in a room on fire asking itself, ""how can we monetize this?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:htqlqkynhupi6fw4c7x26qti/bafkreibqzpix7wa7vlbxxdchsmitkh6vzptrwjqhsgvtmxlochtdowf5ba@jpeg,294,90,3,2025-12-05T16:05:37.097Z,2025-12-05T16:05:43.933Z,https://bsky.app/profile/peoplesfabric.com/post/3m7auivq7ck2u,2025-12-20 19:28:45
bluesky,this is fine,this is fine meme,at://did:plc:vtulckfwhlh3ndn4iqfcg3an/app.bsky.feed.post/3maeb3cjdkc2t,greenleejw.bsky.social,"Surprised Eel Historian, PhD","A 1631 lease for a fishery near Darlington, in NE England, makes mention of an ""eel ark"" without explaining what it is. Likely it's another name for an eel trap, or maybe for a fishlock. 

But, friends...just imagine: Indiana Jones and the Raiders of the Lost Eel Ark.

Glorious!
🗃️🧪","Meme. Still from the movie ""Raiders of the Lost Ark"" showing Indiana Jones staring at a golden idol. This is from the early part of the film. His hat is in fine shape, and he's stroking his chin as he ponders his next move. He's about to replace the idol with a bag of sand, only to have shit get real, real fast. Behind him is a jungle temple, replete with surprisingly effective and deadly traps. The effectiveness and durability of these traps suggests that a unionized crew did the work.

The idol is facing away from you, and you can see that its hair is combed straight down its head. It does not know it, but it's destined for a future in an American museum. Later on, a diverse band of intrepid thieves with unique character traits will try to steal it from the museum in a totally separate movie that's part ""Topkapi"" and part ""Money Train"" called ""Idol Engines."" There will be a planned sequel that won't happen.
 
Meme text reads:
""TFW It's not the eel
You were looking for""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vtulckfwhlh3ndn4iqfcg3an/bafkreigjquyk3u4wbpxxwpru4vyhdlcizfvdwi2pqpkvw7gxjfzmyuoley@jpeg,133,14,5,2025-12-19T17:53:50.224Z,2025-12-19T17:53:52.728Z,https://bsky.app/profile/greenleejw.bsky.social/post/3maeb3cjdkc2t,2025-12-20 19:28:48
bluesky,this is fine,dog burning house,at://did:plc:j2husnta5rvtahgzdylxwhal/app.bsky.feed.post/3kroki7gxvf22,dialhforhagai.bsky.social,Hagai Palevsky (he/him),"New poetry comic, written by me and gorgeously drawn by @treelet.bsky.social (one of my faves).

One of my favorite things I’ve written. It’s a love poem, after a manner of speaking.","1.) First page of an untitled poetry comic by Danielle Taphanel: a small house stands in an arid valley, amidst massive human ribs arching above it. Three small panels display hands, dishes, and a window in a more simplified style. 

The text reads:
I respect your decision to make your home inside me.
I just think it would be nice if you could at least do the dishes every once in a while.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:j2husnta5rvtahgzdylxwhal/bafkreidmvh5oza5yxsjcavaqvlbqugvvqiv5zoycfuzfrh5q7777mhi7t4@jpeg,192,83,6,2024-05-04T17:24:37.689Z,2024-05-04T17:24:37.689Z,https://bsky.app/profile/dialhforhagai.bsky.social/post/3kroki7gxvf22,2025-12-20 19:29:03
bluesky,this is fine,dog burning house,at://did:plc:o7oo4zhkpnszst3psyb3gjde/app.bsky.feed.post/3kt57ohdj3c27,msemilyedwards.bsky.social,Emily J. Edwards,WELP. an unexpected consequence of your house burning down is that now your dog has PTSD about beeping smoke detectors. which i am now finding out about at 2:45 AM.,a large grey and white dog with a red collar. he is not pleased.,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:o7oo4zhkpnszst3psyb3gjde/bafkreibx4jwjtkfdwlx2btdv6fwxvkiyi6ski2uyzs5nspdxcasobelzym@jpeg,291,6,20,2024-05-23T06:46:23.861Z,2024-05-23T06:46:23.861Z,https://bsky.app/profile/msemilyedwards.bsky.social/post/3kt57ohdj3c27,2025-12-20 19:29:05
bluesky,this is fine,dog burning house,at://did:plc:bxnsjxpaah2selv2u44rzrj2/app.bsky.feed.post/3lbdupo52xw2w,jonrosenberg.bsky.social,jon rosenberg,One other thing you should know about Fire Lord Zuko is that you should never cross him. Never,"Disaster Girl meme format with the house burning, but a cute dog (Zuko) is the arsonist this time",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:bxnsjxpaah2selv2u44rzrj2/bafkreiggnct5445tu36tl7nkh3qwtqapkh3rcjdkr26r7fs7ikyw4flfla@jpeg,115,10,0,2024-11-20T02:11:33.605Z,2024-11-20T02:11:35.374Z,https://bsky.app/profile/jonrosenberg.bsky.social/post/3lbdupo52xw2w,2025-12-20 19:29:24
bluesky,this is fine,dog burning house,at://did:plc:2dbyiktayfwa5ppq4gzcw5l5/app.bsky.feed.post/3lenqxatcyk2w,treelet.bsky.social,danielle taphanel,"untitled, or ""borzoi"" ✶ art by me, words by @dialhforhagai.bsky.social","First page of an untitled poetry comic by Danielle Taphanel: a small house stands in an arid valley, amidst massive human ribs arching above it. Three small panels display hands, dishes, and a window in a more simplified style.

The text reads:
I respect your decision to make your home inside me.
I just think it would be nice if you could at least do the dishes every once in a while.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:2dbyiktayfwa5ppq4gzcw5l5/bafkreiefmv3fomc6uw6x422mgi5rqmud2zylyo25wlln7f6alekfv2o7za@jpeg,226,66,2,2025-01-01T04:46:26.055Z,2025-01-01T04:46:36.748Z,https://bsky.app/profile/treelet.bsky.social/post/3lenqxatcyk2w,2025-12-20 19:29:28
bluesky,this is fine,dog burning house,at://did:plc:cbhnuflsctq2s7mu4iqcuauq/app.bsky.feed.post/3lg2bdtt7l22e,jessehawken.bsky.social,Jesse Hawken,"“I think it’s good that mainstream news organizations are interviewing guys like Yarvin, it’s good to get their ideas out there so they can be soundly defeated in the marketplace of ideas”",The “This is Fine” dog in a burning house ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cbhnuflsctq2s7mu4iqcuauq/bafkreib2bha62xv5rk5bbgtcmjdjbb7y4sjcjwjpgy26usrtauei2p44wm@jpeg,155,10,4,2025-01-18T21:36:57.101Z,2025-01-18T21:36:58.457Z,https://bsky.app/profile/jessehawken.bsky.social/post/3lg2bdtt7l22e,2025-12-20 19:29:31
bluesky,this is fine,dog burning house,at://did:plc:xujrnokd6qc2b3vpo32n7c3h/app.bsky.feed.post/3lhc2a34i722j,vijayiyer.bsky.social,vijay iyer,this cannot become the vibe right now,"dog with coffee in burning house meme, but the line is “they can’t do this. it’s illegal” ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xujrnokd6qc2b3vpo32n7c3h/bafkreifxb43gkqazbozvhjsiod27rtzvkzdpuglkbesiitohwyjdhi2yi4@jpeg,814,107,2,2025-02-03T17:16:03.875Z,2025-02-03T17:16:06.052Z,https://bsky.app/profile/vijayiyer.bsky.social/post/3lhc2a34i722j,2025-12-20 19:29:32
bluesky,this is fine,dog burning house,at://did:plc:x6iwiot43norkasv6mnxvfgs/app.bsky.feed.post/3libns753lk2x,cedricmas.bsky.social,Cédric Mas,Bonjourrrrr,"image d'une famille américaine parfaite : couple hétérosexuel et deux enfants (un garçon + une fille) qui vaque aux occupations d'un dimanche ensoleillé : barbecue pour Monsieur, taille des arbustes pour Madame, Coca et Hot dog pour les enfants.
Chacun porte en lui un secret inavouable :
le père : So deep in the closet he takes his frustration at not being attracted to women out on his wife
la mère : Is abusing prescription drugs so she doesn't indulge her fantasies of burning down the house with everyone in it
le garçon : Saw his black friend getting beat up by a mob after he sneezed around a white woman
la fille : Everyone knows she's getting abused by the pastor but no one cares.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:x6iwiot43norkasv6mnxvfgs/bafkreia4tmb5jqhaibm2gx45nyn4irvlyx3uxa6kv6mvylb4q3bb5ruzae@jpeg,112,4,3,2025-02-16T06:58:45.045Z,2025-02-16T06:58:48.053Z,https://bsky.app/profile/cedricmas.bsky.social/post/3libns753lk2x,2025-12-20 19:29:34
bluesky,this is fine,dog burning house,at://did:plc:l5lyjtzvlwmnyhi2bn4cxiyk/app.bsky.feed.post/3liuxuewttc2a,bschillace.brandyschillace.com,Brandy Schillace,"Tis fine.

From:
www.instagram.com/p/DF_mmlVutJ...","A meme of a meme; like the dog with coffee in burning house, it’s a plague doctor with chalice in burning castle saying ‘tis fine’ (medieval style) link to creator provided ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:l5lyjtzvlwmnyhi2bn4cxiyk/bafkreifu675qcmdwjsi4pow7z4nxu7apampxootvzbtkd62b5eegpnde44@jpeg,305,62,1,2025-02-23T23:19:30.685Z,2025-02-23T23:19:33.357Z,https://bsky.app/profile/bschillace.brandyschillace.com/post/3liuxuewttc2a,2025-12-20 19:29:35
bluesky,this is fine,dog burning house,at://did:plc:flpfwd36ahipuslvlnnfciep/app.bsky.feed.post/3ljkoljlzhs2p,akivamcohen.bsky.social,AkivaMCohen,Don't attend. Be there at the start and then stand up and walk out. But do *anything* other than sit there like,"The dog in the burning house, saying ""this is fine""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:flpfwd36ahipuslvlnnfciep/bafkreibibuqtimszfpmxoacpizchm2fp2zp6eqtqhcwalp3gocwgbrgjxa@jpeg,108,12,3,2025-03-04T14:32:04.161Z,2025-03-04T14:32:07.563Z,https://bsky.app/profile/akivamcohen.bsky.social/post/3ljkoljlzhs2p,2025-12-20 19:29:36
bluesky,this is fine,dog burning house,at://did:plc:mxmvv6b7igtznoqpe4vhdstp/app.bsky.feed.post/3llffyo75ks2q,skarabara.bsky.social,"Sarah (believes in you, even when you don't)",I don't remember who posted this but I like it.,A meme of a cartoon dog in a fedora hiding a fire extinguisher putting out fires in a burning house with the caption it's not fine and we have a responsibility to act. ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mxmvv6b7igtznoqpe4vhdstp/bafkreic7c2i6sul2qaq7metk6fkftgpoxj3hemhyay3jfo37o5x5ir7xtu@jpeg,100,18,2,2025-03-27T23:05:26.040Z,2025-03-27T23:05:27.110Z,https://bsky.app/profile/skarabara.bsky.social/post/3llffyo75ks2q,2025-12-20 19:29:39
bluesky,this is fine,everything is fine,at://did:plc:mf3lrw3pjntwor3dlwxf7tli/app.bsky.feed.post/3kkouqfa2h22f,tinylongwing.bsky.social,Lauren,"Nighttime on Rota. It's very dark out. I begin to hear scratching at my hotel door.

I ignore it, but it continues until I HAVE to know what it is so I cautiously open up, ready to block if it's a rat or feral dog.

I look down

...Oh, good evening, sir or madam. 🦀 Yes everything is fine, thank you!","Cardisoma carnifex, brown land crab, standing sideways on a brown floor tile.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mf3lrw3pjntwor3dlwxf7tli/bafkreibavuvmosehazkm46dgcqgkfdjeuutzp23cbuppt3so4cmuqpsigq@jpeg,179,50,16,2024-02-05T18:31:46.364Z,2024-02-05T18:31:46.364Z,https://bsky.app/profile/tinylongwing.bsky.social/post/3kkouqfa2h22f,2025-12-20 19:30:17
bluesky,this is fine,everything is fine,at://did:plc:x2ssvkga34xug334b66hvrje/app.bsky.feed.post/3kkmbljqzns27,cheriepriest.com,"High Priestess, Low Patience","goooood morning it is cold and overcast and yeah, we are just now getting up and around but you know what, everything is just fine so long as Dogs Get Walks","Two impatient dogs on a deck, wondering when walkies will happen. (Soon, the answer is soon)",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:x2ssvkga34xug334b66hvrje/bafkreif3hbjwhjbooc7jh3fcdcjb55ddwteqrptbh6tvramvthc77lg3g4@jpeg,135,4,3,2024-02-04T17:43:44.640Z,2024-02-04T17:43:44.640Z,https://bsky.app/profile/cheriepriest.com/post/3kkmbljqzns27,2025-12-20 19:30:18
bluesky,this is fine,everything is fine,at://did:plc:ohrghfm2tnjqyyxjh5y3224n/app.bsky.feed.post/3klcu2qurgu2b,themckenziest.gay,Lauren McKenzie,Everything is fine!!!!!!!!,"Tweet with video of the interaction BREAKING: White House confirms Biden will not take a cognitive test as part of his upcoming physical exam.

Biden will be first U.S President in history to refuse a cognitive test.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ohrghfm2tnjqyyxjh5y3224n/bafkreigqemw3vsdu6q4rwz7wey2jahtm5befebvo7d424ob4mapefbcije@jpeg,102,22,12,2024-02-13T17:12:57.010Z,2024-02-13T17:12:57.010Z,https://bsky.app/profile/themckenziest.gay/post/3klcu2qurgu2b,2025-12-20 19:30:22
bluesky,this is fine,everything is fine,at://did:plc:ywbm3iywnhzep3ckt6efhoh7/app.bsky.feed.post/3kmh32d6zl42a,katie.bzky.team,"Katie Tightpussy, Editor-In-Chief",personally if it were me and i were trans (which i am) i wouldn't leave the trans website to go back to the nazi website but maybe i have different priorities (not being around nazis) than other people (farming engagement bucks from scared baby transes and some allies),"screenshot of ari drennen's finaly bluesky posts:
I'm going to delete my account here in 24 hours. I can't handle the way people routinely speak to each other on here and the lack of moderation tools and it leads to me saying things I regret. I really appreciate the people who have followed me and my work. You can find me literally anywhere else.

If you have a good time on this app, that's great. If this makes me soft, that's fine. I feel like using this website is all risk and time sink and no reward for me. Be kind to one another.

Other apps allow muting posts when I'm getting dogpiled, filtering notifications so I don't see everything hateful, and auto hide the worst abuse. Bluesky has literally none of these features, doesn't have video, and until it does it will not be viable to be here with a decent following.

I'm used to getting a lot of hate on the internet and think of myself as having a pretty thick skin, so this is surprising and embarassing. It makes me feel weak. It ma-",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ywbm3iywnhzep3ckt6efhoh7/bafkreiaph4g4ffsujkl3yf7zpuetkcs6q74xvypgnkgyem5ak2ggmzjonu@jpeg,722,84,75,2024-02-28T02:53:49.348Z,2024-02-28T02:53:49.348Z,https://bsky.app/profile/katie.bzky.team/post/3kmh32d6zl42a,2025-12-20 19:30:35
bluesky,this is fine,everything is fine,at://did:plc:mwjcdcnclw3sarkkycy7botg/app.bsky.feed.post/3kp3ogfpr5g2l,inksplot.bsky.social,Inksplot,"Senna, a gold absorbing dragon, takes up residence the ruins of a palace laced with gold. Surely nothing could go wrong. Surely it's not already too late, and she's not already too big to haul back out. Everything is fine.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mwjcdcnclw3sarkkycy7botg/bafkreig36mxbnxbmsdtxc66pprpoj5vk42nzvtarycexwoz3hjprdv625i@jpeg,129,36,1,2024-04-01T18:24:12.774Z,2024-04-01T18:24:12.774Z,https://bsky.app/profile/inksplot.bsky.social/post/3kp3ogfpr5g2l,2025-12-20 19:31:08
bluesky,this is fine,everything is fine,at://did:plc:yafvbxawifdqkisoonzlz33b/app.bsky.feed.post/3kpdntzoy6z2i,koorivlf.com,Koorivlf,"Happy #4444skinday! Everything is fine. I just need to unload into you for the whole day!

You'd be down for that, right?

See the 3rd 2023 #4444skin day picture on me patreon
www.patreon.com/posts/4444sk...
#furry  #furryart #art #nsfw","Digital drawing of Koor the tycoon standing over you. A curvey tail follow the path of their ass thru their perineum to their balls. Their foreskin reveals their bright gland leaking pre directly at you. Continuing up is an arm against the wall with a fuzzy pit, his signature fuzzy neck, and a wide open smile with a heavy stare. ""When did you get down there?"" He asks ""Sneaky you!. Not that I mind. I'm estatic actuall! Been so, uh, preoccupied recently... ... Haven't blown a load in 4 days. Funny coincidence huh? Done staring??? I know it's a nice cock for 4444skin day! But my balls really are aching"" he shouts but quickly mumbles to himself ""they're so so tight"".  He continues to be boisterous ""Might accidentally drank a friend's april fools potion hahah. Bit cured now. Need ya in order to finally cum hahah. What? Magic cum? Noooo, It's /probably/ fine! We both know you'd swallow regardless~ Now you gonna inhale my cock or we 4444playing first?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:yafvbxawifdqkisoonzlz33b/bafkreiaykjq6eantdvgykzodsyk6dh2k3bzlbrjvzjl3pmv2fmhxgvtgqe@jpeg,258,37,1,2024-04-04T22:35:15.095Z,2024-04-04T22:35:15.095Z,https://bsky.app/profile/koorivlf.com/post/3kpdntzoy6z2i,2025-12-20 19:31:15
bluesky,this is fine,everything is fine,at://did:plc:yxukjg5l733d5ewd3tbvaeji/app.bsky.feed.post/3kqtxupi2yn2s,slimyswampghost.bsky.social,Trevor Henderson 🍉,"I watched a faux documentary tonight that blew me away. ""Banned From Broadcast: Saiko! The Large Family"" has a documentarian interviewing and living with a big Japanese family. Everything is fine on the surface. And it never breaks that. But there's always the suggestion of putrid rot underneath.",The poster for Banned From Broadcast: Saiko! The Large Family,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:yxukjg5l733d5ewd3tbvaeji/bafkreieplszpjriojbzdrxc4lwnngke7ge75hefva6a6vjrmxtu3l34yfu@jpeg,328,41,18,2024-04-24T03:42:23.581Z,2024-04-24T03:42:23.581Z,https://bsky.app/profile/slimyswampghost.bsky.social/post/3kqtxupi2yn2s,2025-12-20 19:31:20
bluesky,this is fine,everything is fine,at://did:plc:cak4klqoj3bqgk5rj6b4f5do/app.bsky.feed.post/3kqqt4f7mts2c,mmasnick.bsky.social,Mike Masnick,"In an effort to bring more baseball talk here, I'll note that umpire Hunter Wendelstedt tossed out Yankee manager Aaron Boone earlier today a few pitches into the game, when he mistakenly though a fan yelling at him was Boone. His comments on this obvious mistake... are not good.","""I know what Aaron was saying that it was a fan above the dugout. That's fine and dandy. There were plenty of fans that were yelling at me before I called a pitch till the end of the game. What happened was, it wasn't him, it wasn't over where it was (bench coach Brad) Ausmus was. It wasn't where the coaching staff and Aaron (were), but Aaron Boone is the manager of the New York Yankees and is responsible for everything that happens in that dugout.
""In my opinion, the cheap shot came towards the far end. So instead of me being aggressive and walking down to the far end and trying to figure out who might have said it, I don't want to eject a ballplayer. We need to keep them in the game. That's what the fans pay to see. Aaron Boone runs the Yankees. He got ejected.
""Apparently what he said was there was a fan right above the dugout. This isn't my first ejection. In the entirety of my career, I have never ejected a player or a manager for something a fan has said. I understand that's goin",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cak4klqoj3bqgk5rj6b4f5do/bafkreihq36idagjagz52mdvvdjmnfjdmefbpnboglh6eqpfh3lyuq7onjy@jpeg,160,19,40,2024-04-22T21:39:12.316Z,2024-04-22T21:39:12.316Z,https://bsky.app/profile/mmasnick.bsky.social/post/3kqqt4f7mts2c,2025-12-20 19:31:21
bluesky,this is fine,everything is fine,at://did:plc:awzzrtrcrvpnxi3ph2sbhxwv/app.bsky.feed.post/3kqppb5lgv22f,cait.bsky.social,cait (and adonis),"love getting dozens of these emails where someone is clearly trying to brute force hack my account and being told by microsoft that ""the login was unsuccessful so everything is fine :)""",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:awzzrtrcrvpnxi3ph2sbhxwv/bafkreieasqqjjvcpsfj5sr73eftfsuzsvts7dzufvpdjd4leck5ftvnzpi@jpeg,276,1,24,2024-04-22T10:57:37.724Z,2024-04-22T10:57:37.724Z,https://bsky.app/profile/cait.bsky.social/post/3kqppb5lgv22f,2025-12-20 19:31:22
bluesky,this is fine,everything is fine,at://did:plc:kqcmjyv4zxfcxzbitkw7z2d6/app.bsky.feed.post/3kshwqq573r22,evacide.bsky.social,evacide,I see that everything is going fine over at the Hellsite.,"A screenshot from twitter showing a post ""I'm just check to see if this place is really treating cisgender as a slut now"" that has triggered a warning before posting that reads ""This post contains language that may be considered a slur by X and could be used in a harmful manner in violation of our rules.""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:kqcmjyv4zxfcxzbitkw7z2d6/bafkreibqjrrsm6hfdby4xtvstwwa7r4p5xdaucgdyjr4cw2nlqtpzgzz5a@jpeg,186,18,6,2024-05-14T19:40:41.919Z,2024-05-14T19:40:41.919Z,https://bsky.app/profile/evacide.bsky.social/post/3kshwqq573r22,2025-12-20 19:31:34
bluesky,this is fine,everything is fine,at://did:plc:jvavrhiolvsiuovnvnjlbnd6/app.bsky.feed.post/3ktppatzy5s2e,swapnakrishna.com,Swapna Krishna,"Absolutely LOVE this. I appreciate that Alex Kurtzman is thinking of the younger generations watching the STARFLEET ACADEMY series. I had mixed feelings when I found out what era it was in, but I get this reasoning and I love it. #StarTrek

www.latimes.com/entertainmen...","In the “Discovery” era. There’s a specific reason for that. As the father of a 17-year-old boy, I see what my son is feeling as he looks at the world and to his future. I see the uncertainty; I see all the things we took for granted as given are not certainties for him. I see him recognizing he’s inheriting an enormous mess to clean up and it’s going to be on his generation to figure out how to do that, and that’s a lot to ask of a kid. My thinking was, if we set “Starfleet Academy” in the halcyon days of the Federation where everything was fine, it’s not going to speak to what kids are going through right now.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:jvavrhiolvsiuovnvnjlbnd6/bafkreifih2lzc7pbtdg63pvjyf7czjtqbn2vjpr4gxrdzjkt6jpqj6klui@jpeg,168,48,8,2024-05-30T15:13:02.554Z,2024-05-30T15:13:02.554Z,https://bsky.app/profile/swapnakrishna.com/post/3ktppatzy5s2e,2025-12-20 19:31:52
bluesky,this is fine,everything is fine,at://did:plc:ymdtsxhbpoo74gz27zwa3toh/app.bsky.feed.post/3kuk5ywanif2h,pureneugier311.bsky.social,PureNeugier,"Da lächelt nur die Katze. Irgendwie.
#Montagslächeln #moodoftheday","Mein T-Shirt, auf dem eine lächelnde Katze abgebildet ist, die ein brennendes Feuerzeug in der Hand hält. Hinter ihr eine Flamme. Darunter steht ""Everything is fine!"".",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ymdtsxhbpoo74gz27zwa3toh/bafkreib6oouwgzpqdvkyge5ik6zd2fqc74d7w3vhqe5jivpbzuzc5now5y@jpeg,114,2,8,2024-06-10T03:46:12.342Z,2024-06-10T03:46:12.342Z,https://bsky.app/profile/pureneugier311.bsky.social/post/3kuk5ywanif2h,2025-12-20 19:31:55
bluesky,this is fine,everything is fine,at://did:plc:7p7g2rae47jmgxg3ncwslczi/app.bsky.feed.post/3kuafd3bbn22a,jametc.bsky.social,jess m.,"Malevolent podcast fanart. It's very Hellboy, and as a massive hellboy fan, this show was made for me lol 🫙","character concept designs for ""John"", the assumed name of an eldrich monster, a tall grim-reaper-type being with long cthulu-type tentacles that hang down to suggest hair sort of.
As well as Arthur, the blind human investigator he haunts, with very average greying brown hair and moustache, a 1930s trench coat, suspenders, and green scarf. He wears dark glasses",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7p7g2rae47jmgxg3ncwslczi/bafkreihnl2fis7dsd6en6odge25zg2aokuhoocx3zvqqm64bo5dabqeff4@jpeg,147,26,2,2024-06-06T06:30:35.075Z,2024-06-06T06:30:35.075Z,https://bsky.app/profile/jametc.bsky.social/post/3kuafd3bbn22a,2025-12-20 19:31:57
bluesky,this is fine,everything is fine,at://did:plc:urwecm6m5xcz7kphoth2b2ae/app.bsky.feed.post/3kuw433752w2u,maryscottoconnor.com,Orpheus Condescending,".
BON APPETIT, suckers.","""HEALTH FACT OF THE DAY: By substituting grapefruit for potatoes in your diet, you can lose up to NINETY percent of the remaining joy in your miserable life."" I'm not here to tell you to throw out your healthy eating plan or your exercise regimen; I've been fat, thin, & everything in between, & it's far preferable to be a healthy weight, whatever it is for you. I also NEED exercise, or I become lethargic & deeply unhappy. HOWEVER, anyone who tells you to diet & exercise so you can extend your life is full of shit. As many wise people explain it - who the fuck wants an extra few years at the END of her fucking life? Those are the SHIT years. I'm not giving up PLEASURE in the middle of my life, in the DECENT part of life, in order to tack on more time at the FUCKIEST part. If I need to forego some cheesecake here and there in order to be able to ENJOY this part - okay, fine. But I won't adopt an ascetic fucking pallid half-existence to make it LONGER. What a torment THAT would be. UGH.🙄",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:urwecm6m5xcz7kphoth2b2ae/bafkreifvntnsb4h27qd52nbmrlelb42stjftljrs5ayn2nmnqxrtr7vgr4@jpeg,112,13,16,2024-06-14T21:43:36.843Z,2024-06-14T21:43:36.843Z,https://bsky.app/profile/maryscottoconnor.com/post/3kuw433752w2u,2025-12-20 19:32:00
bluesky,this is fine,everything is fine,at://did:plc:otk4lxlvthxibdiqssermcgp/app.bsky.feed.post/3kvvwhap34s2g,byelacey.bsky.social,lacey,"there's a new LIES WITHIN and everything is fine it's probably fine 🩸 lieswithincomic.com 

#webcomics",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:otk4lxlvthxibdiqssermcgp/bafkreihcv7r72sku43ejqx5z7lhmrvw6bhig23atxng5kbh5zaunkvk7gu@jpeg,103,28,6,2024-06-27T13:28:12.023Z,2024-06-27T13:28:12.023Z,https://bsky.app/profile/byelacey.bsky.social/post/3kvvwhap34s2g,2025-12-20 19:32:16
bluesky,this is fine,everything is fine,at://did:plc:kytd5nxtdz7bemgbr5ruglgy/app.bsky.feed.post/3kxurznpkcu24,qwantz.com,Dinosaur Comics!,"if you're not recording ominous audio logs and strewing them about the estate on self-playing machinery, can you even say you're ready for houseguests??

qwantz.com/index.php?co...","T-Rex: Some people buy books because they want to read what's written inside the books. And this is fine! Normal, even!

T-Rex: It's a really great entry-level way to enjoy books!",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:kytd5nxtdz7bemgbr5ruglgy/bafkreibqcd55djqtufjdf4qszmyopwojwokns44j7zx7xtkvaiykc2ib4q@jpeg,135,27,3,2024-07-22T13:26:47.766Z,2024-07-22T13:26:47.766Z,https://bsky.app/profile/qwantz.com/post/3kxurznpkcu24,2025-12-20 19:32:31
bluesky,this is fine,everything is fine,at://did:plc:nokv6oapxw7kh6atxxuy7trl/app.bsky.feed.post/3kye3uvnbw52q,guante.info,Kyle Tran Myhre,"I don't know if this is anything; just visualizing a recent conversation and found it to be a useful exercise. In the first draft, the y-axis went from ""effective"" to ""miserable.""","A diagram of four quadrants: the X axis goes from ""outside"" to ""inside"" and the y axis goes from ""mobilizing"" to ""demobilizing."" Text in RE: “Let’s build specific ways to invite people into the everyday work of shaping the future that we want to live in. Maybe those people start with electoral politics; that’s fine—we can open up more doors from there.” Text in LE: “I think keeping the extreme right out of power is important so I am going to focus my GOTV energy not on scolding strangers online but on volunteering for a campaign and/or finding ways to support close races.” Text in MR: “Oh how cute that you think voting matters, or that we haven’t *always* been a fascist country. Too little, too late; nothing can or will ever get better. Also, everyone does everything wrong except me.” Text in ML: “Vote, you stupid piece of garbage!”",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nokv6oapxw7kh6atxxuy7trl/bafkreifhplehgwo6kc42geyne55whbhy4pk3ydpnkeyqcfh2ee4e7jc6di@jpeg,137,56,8,2024-07-28T15:33:01.467Z,2024-07-28T15:33:01.467Z,https://bsky.app/profile/guante.info/post/3kye3uvnbw52q,2025-12-20 19:32:37
